order_item_id,order_id,product_id,quantity,subtotal
24852,41379,563,3,206.08
24853,41538,350,2,372.71
24854,22263,997,2,101.49
24855,17872,202,5,23.75
24856,34856,993,4,240.82
24857,21580,130,5,323.11
24858,6002,937,2,219.16
24859,49305,76,3,153.17
24860,48648,914,5,40.01
24861,15768,167,5,238.26
24862,25951,231,2,472.31
24863,46909,384,1,339.31
24864,48945,777,4,437.06
24865,42627,553,5,405.17
24866,37684,595,3,340.29
24867,35777,205,1,261.1
24868,21264,818,5,260.68
24869,37807,399,1,280.46
24870,47901,917,4,481.16
24871,32959,722,5,476.05
24872,33933,773,1,122.36
24873,16844,190,4,176.16
24874,5994,664,1,480.01
24875,47623,516,4,391.17
24876,29528,464,1,66.89
24877,48305,58,5,234.9
24878,3166,706,4,57.21
24879,33753,688,2,357.92
24880,9096,439,5,72.2
24881,7726,660,5,440.15
24882,31605,734,5,52.05
24883,7546,574,3,386.85
24884,29942,271,1,396.62
24885,43994,214,4,292.85
24886,11032,237,1,158.83
24887,26453,615,4,111.29
24888,22564,325,4,366.23
24889,25101,697,1,229.42
24890,49253,756,3,31.89
24891,42167,743,3,163.53
24892,7627,30,3,231.06
24893,43003,239,3,364.66
24894,36230,300,5,472.54
24895,42282,933,2,138.98
24896,27709,726,4,167.85
24897,8066,903,2,146.59
24898,41793,311,1,469.21
24899,23082,99,4,197.61
24900,49515,941,5,408.99
24901,22712,629,5,97.4
24902,5280,907,5,399.69
24903,37979,700,1,178.36
24904,31739,855,2,461.63
24905,14164,70,2,227.14
24906,12493,544,2,350.76
24907,39834,70,2,490.48
24908,43081,229,2,241.63
24909,7088,949,2,209.36
24910,9197,599,2,171.18
24911,7768,76,4,155.48
24912,20362,334,1,269.14
24913,30972,658,1,219.18
24914,13252,729,3,147.98
24915,41536,354,3,62.45
24916,20623,163,1,44.86
24917,7899,356,4,228.29
24918,6381,489,5,393.79
24919,9111,163,1,276.0
24920,6990,573,1,12.34
24921,41212,451,2,376.99
24922,14270,568,4,230.05
24923,20917,94,1,354.89
24924,49680,233,2,438.46
24925,4699,680,3,321.16
24926,19070,24,3,179.46
24927,26125,672,3,86.2
24928,4044,965,5,427.2
24929,31909,432,2,474.57
24930,17604,402,5,185.54
24931,28878,543,1,42.37
24932,245,612,4,465.44
24933,3820,641,3,265.77
24934,22630,895,4,333.2
24935,31354,224,3,181.54
24936,14968,370,4,113.22
24937,49228,608,1,72.06
24938,45041,391,1,135.06
24939,19257,430,3,189.4
24940,13811,144,3,301.96
24941,29699,607,4,214.99
24942,16642,450,1,185.13
24943,4716,746,5,414.57
24944,15569,810,5,106.0
24945,15717,776,3,201.65
24946,17018,790,5,463.46
24947,24729,218,1,486.99
24948,17207,856,5,35.29
24949,8429,958,5,77.37
24950,15493,917,2,168.98
24951,32065,677,4,454.29
24952,32621,12,3,448.86
24953,48371,618,2,435.58
24954,22653,821,2,189.04
24955,1739,365,5,400.33
24956,4684,926,5,275.6
24957,17889,801,3,377.36
24958,19414,346,4,362.16
24959,11644,189,1,262.22
24960,29931,602,4,460.83
24961,35159,590,4,418.44
24962,3621,354,5,473.79
24963,17016,714,1,49.84
24964,18697,522,1,231.87
24965,36030,559,5,50.11
24966,21854,558,3,211.98
24967,1579,905,5,485.36
24968,32936,654,2,164.57
24969,29154,69,2,390.47
24970,17181,419,2,243.21
24971,43130,204,4,337.97
24972,33046,29,1,382.91
24973,9356,884,4,103.19
24974,8630,499,3,277.87
24975,28703,134,1,449.92
24976,25141,802,5,201.56
24977,619,302,4,85.48
24978,33673,5,3,387.59
24979,14555,31,2,48.38
24980,45307,526,3,45.4
24981,29288,104,3,337.3
24982,23191,896,4,21.36
24983,32311,951,2,351.61
24984,16554,980,1,223.77
24985,16116,578,5,365.14
24986,32641,951,4,151.6
24987,48028,553,2,207.17
24988,28102,587,3,146.65
24989,43149,884,4,462.85
24990,44770,504,1,356.35
24991,7626,840,5,323.15
24992,7299,761,1,129.22
24993,32472,690,1,398.15
24994,3747,865,3,414.67
24995,39617,163,4,376.44
24996,34213,462,4,433.57
24997,33299,590,3,114.56
24998,43693,803,4,201.54
24999,9635,314,3,381.26
25000,45128,846,3,441.36
25001,10438,256,5,294.71
25002,49934,410,1,457.87
25003,19623,505,2,252.2
25004,31590,326,1,95.32
25005,22292,188,2,48.11
25006,40220,248,5,139.58
25007,16077,495,2,67.92
25008,19681,616,1,64.59
25009,42660,97,5,226.1
25010,82,502,2,161.96
25011,2204,314,5,171.09
25012,35014,258,1,328.46
25013,45046,124,1,443.44
25014,18845,229,2,151.2
25015,3402,6,1,439.02
25016,34629,885,5,114.85
25017,37696,663,5,387.98
25018,7335,389,4,432.29
25019,31133,450,3,280.55
25020,40733,175,2,75.02
25021,5902,222,2,280.0
25022,17747,172,1,186.07
25023,14104,358,2,162.05
25024,34838,431,1,71.85
25025,20791,350,2,338.25
25026,4289,412,2,312.0
25027,27555,122,5,123.88
25028,10545,26,2,374.98
25029,9249,359,2,215.79
25030,23557,960,4,97.04
25031,11364,131,3,460.69
25032,44708,445,1,252.5
25033,49237,31,4,439.52
25034,1440,723,3,495.36
25035,17941,507,2,77.02
25036,39709,393,3,327.7
25037,9793,5,4,80.31
25038,16973,594,5,221.89
25039,27406,686,2,352.48
25040,27522,337,5,182.31
25041,24785,830,2,361.08
25042,49223,958,3,46.72
25043,22906,811,2,276.3
25044,27007,958,3,22.07
25045,32274,247,1,390.08
25046,22159,366,3,61.98
25047,39700,543,1,68.57
25048,19736,590,1,379.28
25049,15952,794,5,212.58
25050,29,340,1,223.26
25051,38562,568,2,284.92
25052,3848,79,1,184.0
25053,16616,892,1,126.58
25054,47917,10,5,383.29
25055,11239,594,1,354.96
25056,36438,272,5,149.63
25057,37575,680,1,416.2
25058,21381,900,4,58.71
25059,5756,700,5,114.33
25060,27429,313,2,482.83
25061,46744,398,3,290.95
25062,18374,306,1,181.78
25063,32646,954,5,275.84
25064,6844,359,4,470.2
25065,10873,517,1,481.39
25066,40345,518,1,45.63
25067,17550,482,5,263.02
25068,13762,25,4,351.74
25069,46016,951,1,283.36
25070,15430,484,1,245.49
25071,23802,261,4,392.67
25072,43231,632,3,325.95
25073,7309,320,1,334.54
25074,23412,943,2,254.52
25075,31798,561,5,262.53
25076,32801,100,5,371.73
25077,35305,463,3,475.81
25078,8027,414,5,124.48
25079,45243,104,3,106.39
25080,42471,17,2,257.32
25081,13987,535,3,103.66
25082,4138,486,3,248.5
25083,5998,147,5,469.86
25084,2115,725,3,35.12
25085,17755,554,4,404.6
25086,29618,509,1,158.66
25087,28682,140,2,209.79
25088,8326,259,4,263.66
25089,41336,687,4,369.0
25090,25421,206,3,379.59
25091,40672,660,5,22.4
25092,24800,554,1,73.51
25093,27433,43,5,152.13
25094,33502,26,4,448.46
25095,45487,667,5,225.4
25096,31546,537,2,368.89
25097,32647,230,5,238.11
25098,31134,264,1,444.38
25099,49493,637,1,381.59
25100,2110,912,5,469.8
25101,10232,75,1,270.75
25102,45259,165,5,45.75
25103,30005,330,3,135.57
25104,7032,644,2,419.89
25105,24751,319,5,331.85
25106,46784,889,1,142.23
25107,15811,752,4,333.84
25108,25024,126,3,387.56
25109,2175,875,5,52.68
25110,21660,54,3,18.92
25111,15677,171,4,460.77
25112,2108,645,3,86.85
25113,19706,459,5,354.0
25114,22429,450,5,320.89
25115,24728,593,3,84.91
25116,16594,552,3,205.28
25117,9428,722,4,22.82
25118,29270,716,3,167.47
25119,35086,107,1,186.57
25120,49845,32,5,466.79
25121,4996,179,2,243.87
25122,3691,748,1,206.92
25123,5382,150,4,294.46
25124,5424,598,4,400.97
25125,37712,543,3,389.45
25126,16493,823,3,133.77
25127,32914,598,3,149.97
25128,32118,937,4,310.77
25129,35309,173,3,167.78
25130,27638,254,1,99.71
25131,8192,737,4,151.9
25132,23095,215,1,498.75
25133,48146,639,5,59.03
25134,48302,982,2,481.21
25135,4229,948,4,96.12
25136,45837,159,2,395.78
25137,15723,367,2,284.78
25138,15358,202,5,312.15
25139,22113,487,2,174.44
25140,49538,26,1,273.9
25141,7156,567,2,63.49
25142,40296,72,5,449.5
25143,24505,945,4,405.62
25144,11626,93,4,156.9
25145,14291,503,3,138.77
25146,5334,729,4,73.15
25147,19497,151,2,115.17
25148,12309,797,5,234.3
25149,47378,659,2,139.63
25150,12155,161,4,40.66
25151,6701,564,3,425.73
25152,30955,483,3,418.07
25153,9999,455,3,145.37
25154,5724,115,2,121.44
25155,13535,728,5,104.7
25156,22264,581,5,125.03
25157,49029,157,2,453.91
25158,40893,84,3,197.75
25159,6939,303,2,290.14
25160,31441,137,2,466.61
25161,14793,986,1,391.43
25162,48335,23,3,441.68
25163,28641,122,2,405.82
25164,19354,216,5,118.15
25165,5768,550,2,406.57
25166,48833,833,1,229.15
25167,45860,450,4,248.66
25168,46529,521,1,352.85
25169,14475,488,5,216.01
25170,24975,774,5,227.42
25171,9405,205,3,383.72
25172,48100,50,5,363.1
25173,38320,140,5,44.36
25174,14946,153,1,310.31
25175,48486,832,4,351.62
25176,10283,819,2,293.45
25177,9990,673,1,140.37
25178,10836,429,4,95.47
25179,15490,723,2,244.91
25180,28916,546,5,349.34
25181,29277,686,3,189.81
25182,43991,333,3,108.53
25183,40189,368,1,327.79
25184,6849,502,2,322.21
25185,37677,323,4,34.83
25186,36448,216,5,244.69
25187,23023,636,1,149.54
25188,39131,688,3,275.49
25189,27939,103,5,242.74
25190,48049,372,3,398.45
25191,184,554,3,38.39
25192,29058,493,5,212.82
25193,23099,75,4,248.3
25194,18672,676,5,226.78
25195,45438,950,3,174.41
25196,4416,981,4,253.7
25197,43633,184,3,182.04
25198,15214,968,3,263.74
25199,15994,709,3,93.02
25200,49559,768,1,100.84
25201,1094,59,3,396.0
25202,6889,415,3,247.71
25203,1770,963,1,144.77
25204,45287,693,1,354.83
25205,8309,644,1,447.79
25206,12407,450,3,371.96
25207,8020,60,3,60.06
25208,7322,580,4,419.42
25209,47959,897,4,236.3
25210,816,698,4,13.54
25211,32635,832,3,212.87
25212,20510,490,1,437.35
25213,40470,641,4,215.65
25214,40345,316,1,145.76
25215,10033,238,3,108.63
25216,19344,705,1,349.12
25217,23296,798,1,129.07
25218,15485,547,5,204.04
25219,43022,544,3,342.81
25220,20919,362,3,165.39
25221,27781,333,3,379.38
25222,41034,371,1,130.94
25223,38056,116,3,343.98
25224,33693,795,3,384.13
25225,32291,183,4,160.46
25226,2808,335,5,498.02
25227,10955,676,2,494.9
25228,570,353,1,374.51
25229,34419,893,4,495.08
25230,3031,118,3,283.32
25231,35312,845,4,390.38
25232,10850,250,2,181.54
25233,11916,995,5,90.67
25234,30746,573,1,339.12
25235,6034,305,4,270.69
25236,18905,284,1,106.61
25237,44750,32,3,129.94
25238,17309,801,4,29.7
25239,38704,221,1,43.26
25240,44805,838,4,452.01
25241,48533,867,4,141.06
25242,18620,272,1,373.92
25243,4647,412,4,81.58
25244,44917,263,5,399.46
25245,27317,575,1,186.79
25246,5087,745,2,146.6
25247,5519,733,5,359.05
25248,19155,949,4,303.5
25249,25038,437,2,443.6
25250,30458,984,2,72.19
25251,5633,453,2,321.82
25252,17532,352,3,480.01
25253,46214,251,2,375.9
25254,7583,220,3,236.82
25255,6184,34,1,255.31
25256,36252,609,5,359.87
25257,38696,756,2,233.8
25258,34853,552,5,256.47
25259,11504,527,1,31.49
25260,42794,879,4,140.12
25261,43462,431,5,205.53
25262,38015,871,3,245.4
25263,10830,474,3,312.58
25264,43613,288,4,390.96
25265,2826,921,1,283.47
25266,11864,798,1,306.49
25267,14237,509,3,484.88
25268,1957,931,4,156.51
25269,9036,896,4,76.41
25270,39721,264,1,383.6
25271,5691,543,1,366.18
25272,39310,107,1,490.36
25273,171,696,1,491.1
25274,15485,202,2,370.48
25275,33371,49,1,413.94
25276,31989,655,4,470.09
25277,11028,260,4,279.87
25278,16275,574,5,493.74
25279,12115,612,2,489.48
25280,16259,145,4,330.09
25281,47508,487,3,43.98
25282,45959,896,5,46.77
25283,27251,467,2,214.66
25284,18870,962,1,221.78
25285,21220,500,3,172.11
25286,43429,14,5,323.63
25287,45755,945,5,415.16
25288,48388,248,5,394.2
25289,20553,401,4,311.46
25290,7140,34,5,336.52
25291,23920,918,4,399.54
25292,2061,374,4,61.39
25293,2995,898,3,80.24
25294,23171,94,5,378.95
25295,32851,653,4,292.99
25296,49459,279,2,345.5
25297,804,936,4,492.3
25298,40810,496,5,367.11
25299,45198,418,3,36.98
25300,33598,977,2,473.71
25301,32854,380,2,219.91
25302,19390,149,5,398.39
25303,2424,148,4,88.89
25304,45526,876,2,297.36
25305,3960,493,3,131.99
25306,46677,102,4,219.63
25307,15579,583,1,202.71
25308,32484,633,1,186.62
25309,34304,624,2,284.02
25310,42979,555,5,70.57
25311,47920,622,3,172.27
25312,18610,673,4,69.59
25313,45668,524,3,29.13
25314,21311,370,2,202.82
25315,34327,414,2,36.28
25316,37375,438,3,13.54
25317,43866,634,5,330.6
25318,28352,435,4,232.71
25319,1023,852,3,379.09
25320,2903,61,2,49.25
25321,32012,256,3,232.65
25322,35743,256,4,330.17
25323,20283,897,2,463.51
25324,37820,536,4,150.88
25325,2218,470,1,199.97
25326,47447,987,5,433.51
25327,47202,836,5,340.58
25328,31643,714,2,398.34
25329,49887,133,5,447.2
25330,41595,598,4,370.79
25331,3582,830,3,56.55
25332,16038,951,3,492.74
25333,33856,63,4,270.11
25334,17425,89,2,448.27
25335,45282,753,4,214.14
25336,41460,834,1,497.65
25337,29177,396,1,384.52
25338,26256,655,3,431.19
25339,49810,823,2,245.96
25340,43513,491,4,254.53
25341,17886,896,3,325.6
25342,17210,842,3,175.11
25343,25573,477,2,169.84
25344,41213,339,2,218.73
25345,1375,263,4,326.02
25346,922,483,4,153.98
25347,1050,222,1,52.81
25348,22627,554,4,238.56
25349,41927,753,1,105.56
25350,22749,979,5,217.83
25351,20631,845,5,314.78
25352,3907,654,1,456.19
25353,43244,120,4,492.1
25354,21985,21,2,56.91
25355,17488,382,2,321.89
25356,4623,325,3,373.83
25357,4660,377,4,193.47
25358,11456,475,4,384.24
25359,5813,992,1,340.69
25360,47425,761,5,192.06
25361,32247,871,5,345.27
25362,38044,474,5,247.15
25363,7068,623,4,95.39
25364,41958,378,3,481.28
25365,2739,612,4,283.51
25366,28062,862,4,108.4
25367,33616,736,4,87.25
25368,15653,578,4,283.0
25369,18569,351,5,473.92
25370,25933,335,5,266.96
25371,22082,208,4,175.11
25372,15660,748,3,40.45
25373,2514,729,2,215.05
25374,37440,301,5,250.04
25375,18484,347,3,112.91
25376,11705,547,1,391.38
25377,35121,614,2,402.37
25378,8608,571,4,12.67
25379,35172,36,4,386.27
25380,35948,915,3,497.87
25381,46738,893,5,115.7
25382,2517,452,4,493.24
25383,16409,224,2,232.73
25384,26731,320,2,39.62
25385,37171,927,4,376.31
25386,26990,754,4,189.79
25387,29563,124,2,235.8
25388,42349,489,1,267.11
25389,9357,961,1,346.77
25390,5959,57,3,52.47
25391,31078,813,3,214.36
25392,2519,72,1,475.19
25393,10460,282,1,240.95
25394,37981,535,3,306.51
25395,11241,661,4,205.49
25396,91,889,4,453.96
25397,671,11,1,337.72
25398,20299,377,1,388.49
25399,49099,259,2,459.21
25400,40053,766,4,209.25
25401,13178,310,3,103.17
25402,42165,361,5,415.32
25403,33899,708,1,385.46
25404,48488,49,1,229.29
25405,3673,389,4,49.03
25406,20685,773,5,22.21
25407,45769,649,5,67.1
25408,46456,56,5,335.41
25409,23973,645,4,356.46
25410,28780,137,1,444.33
25411,34655,797,5,103.17
25412,48795,839,1,311.65
25413,21466,520,3,233.33
25414,40754,943,5,448.65
25415,13384,559,5,167.85
25416,40687,893,5,141.5
25417,30991,139,1,301.0
25418,717,674,1,421.3
25419,32420,309,3,263.8
25420,72,579,5,345.9
25421,25554,618,3,485.03
25422,38811,679,2,202.37
25423,28521,424,1,439.51
25424,20855,791,1,19.21
25425,11048,151,3,462.65
25426,26411,260,3,274.87
25427,45956,466,1,256.61
25428,109,796,3,285.39
25429,31015,126,1,498.14
25430,28998,816,4,281.68
25431,21115,209,4,411.1
25432,14672,159,5,93.83
25433,39776,921,1,56.22
25434,40671,436,1,46.47
25435,27478,203,4,117.78
25436,33843,359,2,53.71
25437,38790,557,5,83.3
25438,15887,841,1,25.77
25439,35871,813,5,87.93
25440,18698,449,1,475.7
25441,36462,708,3,14.02
25442,1793,911,3,463.93
25443,48479,939,4,441.67
25444,13428,767,1,235.45
25445,560,807,3,48.49
25446,46202,857,3,483.65
25447,15934,783,5,154.84
25448,35048,218,1,41.03
25449,45590,217,4,466.75
25450,15694,564,5,203.34
25451,13916,642,2,184.51
25452,27613,406,4,430.27
25453,4241,846,1,489.53
25454,25550,880,3,161.27
25455,30754,182,3,251.13
25456,20064,1000,3,176.03
25457,28640,10,3,440.17
25458,19276,939,4,244.32
25459,46984,892,5,487.11
25460,6070,21,3,206.63
25461,22063,258,2,229.3
25462,20408,677,3,54.13
25463,28305,225,4,187.01
25464,44794,265,3,247.64
25465,15051,437,5,159.8
25466,32084,31,5,189.55
25467,32963,133,2,58.6
25468,2963,238,5,151.98
25469,22446,774,4,492.45
25470,4234,967,5,165.96
25471,3304,598,4,156.18
25472,8237,55,1,166.85
25473,3823,790,2,248.62
25474,35079,326,5,231.29
25475,10204,883,5,209.65
25476,15696,909,3,360.26
25477,1307,468,4,285.31
25478,28333,173,1,481.36
25479,44726,820,3,98.4
25480,5698,590,2,490.41
25481,30084,109,3,307.34
25482,18529,621,1,181.21
25483,23906,828,1,439.52
25484,37859,60,3,434.05
25485,31168,925,4,491.39
25486,46607,281,4,493.55
25487,42042,900,3,103.04
25488,35453,149,5,344.72
25489,31076,464,3,329.6
25490,25880,52,3,170.15
25491,42037,640,2,125.05
25492,28529,663,4,47.38
25493,41493,224,1,53.09
25494,6727,757,2,100.96
25495,44928,297,1,282.16
25496,32210,821,1,470.27
25497,9923,578,5,371.78
25498,9188,479,2,454.45
25499,6609,316,1,172.04
25500,17087,766,5,278.73
25501,33971,189,5,146.23
25502,34703,662,3,334.99
25503,38949,665,4,266.92
25504,38522,252,4,267.11
25505,7705,379,4,395.1
25506,11528,283,3,272.97
25507,165,48,1,301.19
25508,7551,46,4,324.73
25509,16481,997,3,486.45
25510,5332,993,1,380.23
25511,25740,122,3,10.0
25512,8174,985,1,446.0
25513,22524,375,3,456.08
25514,34897,971,4,268.24
25515,3894,231,1,162.69
25516,37114,780,4,200.86
25517,45552,689,5,351.08
25518,32731,327,1,454.56
25519,849,788,4,152.29
25520,42540,522,1,105.44
25521,35122,652,3,210.27
25522,29527,368,5,11.69
25523,25487,189,2,414.51
25524,34583,284,4,468.76
25525,39459,972,1,265.53
25526,290,103,5,399.65
25527,4521,631,2,466.56
25528,7197,720,2,24.64
25529,43073,283,3,280.97
25530,44259,409,5,329.33
25531,42203,145,4,423.98
25532,34190,82,2,185.43
25533,19438,907,2,204.41
25534,24381,804,5,208.41
25535,26780,616,3,27.48
25536,33666,526,5,326.79
25537,25633,24,4,15.49
25538,1429,658,4,374.76
25539,23316,316,3,424.96
25540,20773,217,2,48.68
25541,16574,808,2,200.12
25542,29341,687,2,33.1
25543,31858,204,4,168.54
25544,37957,975,5,281.06
25545,4948,863,2,363.36
25546,19054,115,5,290.66
25547,1791,947,4,217.42
25548,35527,908,1,20.88
25549,46203,611,4,107.48
25550,11883,276,5,317.22
25551,48524,883,4,139.06
25552,28414,979,2,187.06
25553,25360,461,1,496.76
25554,30304,285,1,365.49
25555,8408,973,2,18.14
25556,34852,275,3,51.25
25557,14471,811,1,14.46
25558,23125,457,5,94.38
25559,295,218,1,262.37
25560,28908,601,3,349.26
25561,5644,587,4,278.75
25562,46350,54,3,53.51
25563,171,813,5,463.96
25564,20728,950,5,491.64
25565,22011,824,2,189.5
25566,5266,27,2,167.81
25567,27631,798,2,402.3
25568,40102,615,4,235.79
25569,33176,158,3,152.71
25570,16507,794,5,259.71
25571,5981,530,4,176.5
25572,15526,636,2,446.47
25573,31018,470,2,231.67
25574,9525,570,5,376.54
25575,29372,216,2,449.65
25576,1812,441,4,248.23
25577,18401,244,3,127.23
25578,22849,9,5,185.57
25579,40821,804,2,270.52
25580,30000,5,2,20.02
25581,39066,107,1,247.72
25582,23189,505,5,348.67
25583,9327,217,5,317.14
25584,16943,431,1,373.09
25585,49036,881,4,127.55
25586,37533,859,2,225.29
25587,36509,878,3,183.74
25588,885,957,5,111.39
25589,9783,230,2,330.23
25590,5326,297,3,415.71
25591,15834,649,3,62.93
25592,13074,912,3,359.01
25593,4358,870,2,485.2
25594,45747,122,2,398.67
25595,4867,938,5,162.72
25596,25046,130,2,402.99
25597,116,192,1,283.5
25598,22297,731,2,93.09
25599,28666,73,2,454.28
25600,44545,998,4,143.1
25601,18198,769,3,258.26
25602,33788,896,5,317.94
25603,44093,479,5,149.73
25604,2863,192,2,425.85
25605,48390,525,4,414.19
25606,28927,934,3,237.87
25607,23713,347,3,261.09
25608,45559,769,4,20.57
25609,42803,829,5,345.59
25610,37554,68,5,202.43
25611,40486,63,2,50.01
25612,7822,293,1,129.82
25613,34065,886,1,493.45
25614,23486,582,2,32.65
25615,49896,11,2,45.03
25616,41140,402,4,366.69
25617,26276,125,5,348.26
25618,28988,342,1,288.28
25619,5937,204,4,383.98
25620,15982,777,2,332.45
25621,8813,228,5,116.97
25622,38445,933,3,268.01
25623,31663,270,3,432.97
25624,23620,118,4,221.02
25625,16847,124,1,38.21
25626,16442,702,1,322.39
25627,41046,506,2,254.87
25628,46617,947,3,444.57
25629,10620,23,1,122.82
25630,35615,575,1,253.74
25631,44963,601,1,15.91
25632,45070,840,1,276.82
25633,28301,143,5,104.53
25634,33928,516,3,28.88
25635,12300,446,1,365.98
25636,27648,223,3,329.29
25637,25932,834,4,12.93
25638,8961,961,1,458.71
25639,35578,719,2,258.71
25640,14378,409,2,192.29
25641,2609,382,2,401.34
25642,15004,853,4,65.52
25643,10606,429,4,68.59
25644,9454,930,2,283.95
25645,48276,840,5,230.86
25646,7934,120,5,10.62
25647,20151,54,5,393.35
25648,29632,845,4,485.14
25649,4322,967,2,302.55
25650,7634,168,2,35.15
25651,11385,6,1,272.53
25652,46785,44,5,135.32
25653,37951,98,3,316.16
25654,23317,822,2,115.56
25655,1159,533,1,355.57
25656,45732,94,5,328.73
25657,16784,625,2,77.81
25658,24252,838,5,341.64
25659,31979,482,2,471.6
25660,34810,534,2,341.81
25661,9369,643,4,496.0
25662,4609,225,2,478.28
25663,41679,625,4,417.85
25664,33270,651,5,218.69
25665,38769,788,3,11.49
25666,6434,912,3,200.56
25667,23126,349,3,457.8
25668,36478,881,4,132.36
25669,28793,255,3,457.73
25670,49893,954,3,177.05
25671,48820,813,5,256.55
25672,45170,279,3,21.32
25673,815,236,3,426.53
25674,28985,743,2,498.14
25675,39059,344,3,190.48
25676,34744,943,2,163.09
25677,28457,94,2,27.9
25678,42435,354,5,82.77
25679,28727,358,2,174.23
25680,47501,327,2,418.16
25681,14111,641,2,479.59
25682,45063,18,1,223.95
25683,11643,901,2,400.68
25684,23132,641,5,484.64
25685,27208,573,5,154.52
25686,24332,297,1,465.6
25687,8871,187,1,115.75
25688,35043,447,3,480.41
25689,1060,128,1,409.09
25690,17922,695,3,235.94
25691,48229,880,4,461.18
25692,8689,321,5,461.51
25693,6995,265,1,180.72
25694,49946,102,2,496.9
25695,28568,332,1,315.02
25696,40968,393,3,383.5
